3390	315
216	316
4901	317
3976	318
1945	319
3391	320
943	321
113	322
6533	323
100	324
28	325
3	326
81	327
2	328
295	329
117	330
55	331
295	332
45	333
367	334
3668	335
2890	336
137	337
137	338
137	339
220	340
3	341
28	342
3	343
31	344
4902	345
513	346
55	347
1429	348
4903	349
1291	350
6397	351
78	352
6449	353
649	354
31	355
404	356
404	357
404	358
677	359
1274	360
15	361
2	362
31	363
31	364
5454	365
2	366
444	367
596	368
6620	369
4904	370
4905	371
5	372
51	373
1946	374
1	375
1783	376
10	377
668	378
152	379
1977	380
1722	381
194	382
40	383
5	384
1611	385
135	386
1482	387
1482	388
7753	389
2639	390
778	391
778	392
1555	393
69	394
489	395
6534	396
194	397
11	398
85	399
516	400
3132	401
117	402
320	403
3	404
4383	405
128	406
182	407
72	408
2	409
8	410
58	411
2508	412
7	413
195	414
445	415
164	416
9	417
2016	418
214	419
256	420
4907	421
3358	422
2334	423
12	424
2	425
131	426
7	427
1	428
735	429
3950	430
2074	431
183	432
317	433
3	434
952	435
83	436
7	437
231	438
37	439
772	440
2	441
37	442
2	443
343	444
93	445
1374	446
2486	447
51	448
246	449
156	450
887	451
1414	452
432	453
1750	454
458	455
471	456
2196	457
13	458
2	459
150	460
954	461
768	462
478	463
293	464
558	465
365	466
426	467
3	468
1189	469
496	470
15	471
296	472
9	473
1189	474
9	475
55	476
3	477
203	478
337	479
922	480
1737	481
2094	482
583	483
571	484
59	485
349	486
193	487
78	488
273	489
2893	490
1950	491
938	492
6	493
135	494
1274	495
6492	496
7530	497
6529	498
2	499
462	500
2	501
135	502
358	503
37	504
69	505
51	506
2079	507
135	508
2746	509
83	510
1750	511
2536	512
6293	513
32	514
55	515
612	516
8038	517
52	518
1810	519
1925	520
1925	521
500	522
653	523
3307	524
6543	525
2073	526
122	527
4675	528
19	529
19	530
928	531
6725	532
2484	533
4908	534
4910	535
4653	536
4911	537
6614	538
4912	539
4626	540
4913	541
4914	542
4825	543
4915	544
4916	545
2363	546
4721	547
4402	548
6456	549
1748	550
2944	551
4917	552
505	553
4678	554
4918	555
4919	556
4864	557
4920	558
1584	559
338	560
338	561
4244	562
1292	563
1293	564
4921	565
4922	566
1585	567
4406	568
4923	569
4924	570
812	571
4700	572
4245	573
2995	574
1948	575
1294	576
273	577
4590	578
4925	579
4926	580
35	581
1106	582
15	583
17	584
96	585
1916	586
5928	587
31	588
594	589
1034	590
6726	591
40	592
2	593
4158	594
778	595
2133	596
4927	597
4928	598
971	599
2926	600
4929	601
4930	602
4931	603
4932	604
4788	605
4934	606
6540	607
4933	608
4935	609
3097	610
1747	611
4936	612
3359	613
1587	614
93	615
2341	616
8028	617
19	618
7397	619
19	620
19	621
19	622
1267	623
7	624
7	625
7	626
7	627
4937	628
4688	629
2905	630
6598	631
2738	632
2738	633
11	634
1156	635
211	636
759	637
6398	638
4939	639
4938	640
3395	641
231	642
2321	643
6559	644
1278	645
1278	646
3355	647
638	648
260	649
1717	650
1717	651
748	652
457	653
135	654
31	655
925	656
268	657
2364	658
1688	659
1949	660
55	661
34	662
1705	663
1295	664
3954	665
22	666
26	667
147	668
4734	669
4942	670
2123	671
4943	672
2998	673
7639	674
938	675
1483	676
1790	677
1790	678
4944	679
4945	680
1032	681
1032	682
1032	683
4946	684
1407	685
4947	686
530	687
2232	688
1882	689
1532	690
2304	691
306	692
1521	693
2353	694
1878	695
1516	696
1870	697
1542	698
308	699
1881	700
1880	701
109	702
1569	703
1868	704
1003	705
2246	706
999	707
1855	708
2233	709
1004	710
994	711
1250	712
2799	713
984	714
2234	715
2815	716
1869	717
614	718
2280	719
2796	720
2279	721
1519	722
2256	723
1890	724
4050	725
773	726
1823	727
1847	728
2781	729
1008	730
1768	731
2231	732
2107	733
1844	734
1877	735
1537	736
1884	737
2203	738
2621	739
2299	740
4051	741
527	742
108	743
1260	744
116	745
526	746
637	747
1229	748
178	749
96	750
1009	751
1522	752
1885	753
4038	754
2210	755
2806	756
2249	757
2268	758
983	759
1770	760
1541	761
985	762
2248	763
2841	764
1892	765
1853	766
1849	767
374	768
1824	769
2223	770
451	771
1001	772
267	773
1535	774
2782	775
2261	776
1863	777
1016	778
305	779
2809	780
307	781
230	782
1520	783
1850	784
375	785
799	786
4035	787
1845	788
66	789
2327	790
145	791
2333	792
2288	793
1769	794
29	795
2306	796
2269	797
2295	798
2839	799
2242	800
2851	801
2284	802
4063	803
4065	804
2277	805
1899	806
1534	807
2250	808
1858	809
2856	810
2287	811
2309	812
2241	813
2885	814
1259	815
2829	816
1864	817
2301	818
2222	819
1252	820
1879	821
2264	822
2818	823
1856	824
2837	825
1866	826
1867	827
2326	828
1524	829
1886	830
1526	831
792	832
532	833
1873	834
2302	835
1021	836
1000	837
1242	838
44	839
66	840
1917	841
4948	842
391	843
729	844
4341	845
4949	846
6551	847
42	848
83	849
4950	850
4822	851
2563	852
7788	853
36	854
5	855
2075	856
1588	857
2982	858
51	859
113	860
1	861
1	862
1	863
1	864
1	865
2574	866
1716	867
1198	868
159	869
1181	870
1181	871
72	872
237	873
31	874
31	875
31	876
2586	877
781	878
50	879
140	880
53	881
53	882
53	883
140	884
140	885
59	886
6547	887
84	888
6729	889
104	890
1467	891
1018	892
4134	893
16	894
2622	895
6252	896
4951	897
268	898
2608	899
4952	900
631	901
400	902
84	903
4953	904
4246	905
4954	906
4342	907
4880	908
1950	909
2149	910
2135	911
2159	912
7329	913
1287	914
779	915
2778	916
635	917
40	918
4	919
4955	920
4862	921
2999	922
2590	923
2590	924
1296	925
4956	926
4957	927
1	928
1	929
108	930
1416	931
4854	932
4575	933
4958	934
813	935
2190	936
6591	937
2092	938
4959	939
4960	940
651	941
4343	942
4961	943
4962	944
1297	945
4969	946
4248	947
4963	948
157	949
4247	950
814	951
4965	952
4966	953
4964	954
4967	955
4968	956
565	957
4572	958
4970	959
1298	960
1437	961
382	962
506	963
4971	964
3265	965
4972	966
1299	967
815	968
6399	969
6730	970
4973	971
4974	972
4587	973
4975	974
6810	975
3	976
2110	977
952	978
952	979
2776	980
4992	981
4976	982
3274	983
4229	984
963	985
4977	986
4978	987
83	988
3360	989
4625	990
37	991
2399	992
3372	993
2566	994
2567	995
2567	996
2913	997
4826	998
6731	999
3001	1000
7291	1001
4249	1002
4979	1003
4980	1004
4981	1005
4982	1006
537	1007
4219	1008
3248	1009
986	1010
47	1011
369	1012
369	1013
369	1014
1611	1015
22	1016
16	1017
16	1018
16	1019
7691	1020
8064	1021
102	1022
1730	1023
4129	1024
6490	1025
3002	1026
3361	1027
722	1028
4983	1029
1589	1030
204	1031
3003	1032
4984	1033
1444	1034
20	1035
4987	1036
4220	1037
2368	1038
298	1039
652	1040
652	1041
4985	1042
638	1043
636	1044
4986	1045
3883	1046
7515	1047
942	1048
50	1049
351	1050
203	1051
3812	1052
70	1053
70	1054
104	1055
1760	1056
104	1057
124	1058
4988	1059
4989	1060
4990	1061
4991	1062
22	1063
236	1064
898	1065
713	1066
492	1067
492	1068
553	1069
330	1070
3004	1071
147	1072
40	1073
2335	1074
2335	1075
1557	1076
7390	1077
3723	1078
38	1079
18	1080
18	1081
1	1082
2255	1083
2831	1084
1893	1085
4031	1086
2805	1087
2228	1088
1856	1089
1884	1090
18	1091
200	1092
2910	1093
63	1094
1923	1095
2774	1096
1951	1097
2230	1098
639	1099
623	1100
1805	1101
1224	1102
1222	1103
129	1104
39	1105
3956	1106
2647	1107
5037	1108
5038	1109
385	1110
188	1111
541	1112
541	1113
820	1114
4442	1115
1551	1116
5040	1117
5039	1118
653	1119
5041	1120
1089	1121
1051	1122
357	1123
21	1124
3013	1125
5042	1126
5043	1127
1039	1128
5044	1129
2369	1130
4679	1131
397	1132
3251	1133
4346	1134
821	1135
507	1136
507	1137
958	1138
5045	1139
99	1140
4443	1141
136	1142
154	1143
1681	1144
849	1145
259	1146
1701	1147
1086	1148
1075	1149
1120	1150
1379	1151
1437	1152
820	1153
1095	1154
505	1155
896	1156
1943	1157
841	1158
91	1159
876	1160
589	1161
1304	1162
1409	1163
1327	1164
1446	1165
276	1166
840	1167
536	1168
349	1169
401	1170
149	1171
2968	1172
5035	1173
156	1174
578	1175
275	1176
5036	1177
4834	1178
259	1179
579	1180
4868	1181
1092	1182
159	1183
1594	1184
4735	1185
8083	1186
4165	1187
628	1188
1953	1189
5046	1190
5047	1191
215	1192
1277	1193
497	1194
752	1195
4252	1196
1289	1197
5048	1198
5050	1199
1301	1200
926	1201
5049	1202
3016	1203
1841	1204
6622	1205
7134	1206
2569	1207
804	1208
3989	1209
1467	1210
2399	1211
3073	1212
1241	1213
742	1214
6733	1215
4141	1216
4994	1217
81	1218
2620	1219
109	1220
364	1221
2743	1222
2743	1223
3631	1224
82	1225
82	1226
3005	1227
2242	1228
1519	1229
1862	1230
2784	1231
2260	1232
2786	1233
1876	1234
1527	1235
1865	1236
1886	1237
2282	1238
1860	1239
2801	1240
2886	1241
2256	1242
2299	1243
3687	1244
4	1245
810	1246
766	1247
2366	1248
6	1249
498	1250
993	1251
6400	1252
4995	1253
942	1254
2429	1255
68	1256
191	1257
6448	1258
4996	1259
1241	1260
1565	1261
4134	1262
44	1263
1493	1264
1281	1265
1468	1266
724	1267
3669	1268
27	1269
27	1270
803	1271
942	1272
2547	1273
1026	1274
735	1275
699	1276
1920	1277
759	1278
2106	1279
15	1280
277	1281
3	1282
4998	1283
2088	1284
38	1285
515	1286
515	1287
25	1288
2065	1289
2065	1290
46	1291
46	1292
513	1293
513	1294
768	1295
222	1296
222	1297
1785	1298
7516	1299
7	1300
45	1301
124	1302
145	1303
267	1304
72	1305
20	1306
816	1307
138	1308
2475	1309
4437	1310
6483	1311
4438	1312
743	1313
5051	1314
5601	1315
4250	1316
4439	1317
5003	1318
4702	1319
3006	1320
1035	1321
5004	1322
5005	1323
1591	1324
4576	1325
4777	1326
1619	1327
1096	1328
693	1329
871	1330
911	1331
1047	1332
4440	1333
5007	1334
5006	1335
383	1336
5008	1337
4999	1338
3962	1339
2702	1340
1542	1341
1492	1342
1243	1343
1488	1344
639	1345
1027	1346
4086	1347
515	1348
1488	1349
639	1350
1487	1351
988	1352
990	1353
1867	1354
41	1355
269	1356
1894	1357
2301	1358
1847	1359
3017	1360
1302	1361
2058	1362
2058	1363
4701	1364
5000	1365
5001	1366
5002	1367
539	1368
1590	1369
681	1370
350	1371
2001	1372
1132	1373
1118	1374
5053	1375
5054	1376
4444	1377
4609	1378
4647	1379
5052	1380
2549	1381
39	1382
1438	1383
1438	1384
1208	1385
581	1386
657	1387
482	1388
166	1389
1708	1390
1993	1391
188	1392
2788	1393
695	1394
74	1395
1451	1396
6535	1397
2037	1398
1618	1399
73	1400
125	1401
325	1402
7306	1403
1275	1404
1275	1405
231	1406
61	1407
1019	1408
2789	1409
39	1410
1242	1411
3854	1412
3394	1413
69	1414
2340	1415
5012	1416
2900	1417
69	1418
3007	1419
817	1420
311	1421
761	1422
1952	1423
2368	1424
2919	1425
5010	1426
1903	1427
181	1428
605	1429
2129	1430
605	1431
520	1432
125	1433
11	1434
6	1435
15	1436
2229	1437
6515	1438
100	1439
1592	1440
404	1441
5625	1442
768	1443
1592	1444
4764	1445
2036	1446
4889	1447
98	1448
5011	1449
2623	1450
1276	1451
1276	1452
2336	1453
3036	1454
5015	1455
2117	1456
3008	1457
4789	1458
1718	1459
11	1460
7693	1461
4703	1462
3692	1463
3692	1464
4639	1465
7617	1466
1359	1467
493	1468
493	1469
259	1470
7686	1471
1553	1472
3733	1473
453	1474
3010	1475
1517	1476
2226	1477
974	1478
28	1479
28	1480
28	1481
28	1482
1205	1483
4344	1484
5017	1485
5018	1486
1036	1487
1494	1488
2648	1489
320	1490
4206	1491
1037	1492
4407	1493
4441	1494
5019	1495
5020	1496
5027	1497
1148	1498
313	1499
5022	1500
4577	1501
4345	1502
5026	1503
10	1504
10	1505
440	1506
3263	1507
5025	1508
818	1509
5023	1510
5024	1511
43	1512
43	1513
43	1514
953	1515
1118	1516
819	1517
1593	1518
354	1519
147	1520
1587	1521
554	1522
3011	1523
625	1524
7292	1525
286	1526
656	1527
776	1528
4	1529
304	1530
4	1531
532	1532
1271	1533
372	1534
435	1535
435	1536
4	1537
24	1538
3319	1539
19	1540
435	1541
435	1542
4	1543
46	1544
30	1545
179	1546
1553	1547
179	1548
179	1549
63	1550
25	1551
2644	1552
17	1553
24	1554
25	1555
1697	1556
3960	1557
2509	1558
1768	1559
2499	1560
384	1561
2714	1562
2499	1563
5028	1564
1734	1565
424	1566
302	1567
5029	1568
286	1569
1038	1570
3813	1571
5031	1572
26	1573
26	1574
26	1575
26	1576
26	1577
21	1578
3012	1579
8030	1580
2716	1581
1832	1582
6	1583
6055	1584
1812	1585
286	1586
2908	1587
4251	1588
5032	1589
781	1590
6	1591
596	1592
1753	1593
193	1594
5034	1595
95	1596
173	1597
199	1598
61	1599
511	1600
2606	1601
12	1602
371	1603
34	1604
3862	1605
1790	1606
102	1607
5057	1608
3018	1609
919	1610
1954	1611
1303	1612
3019	1613
658	1614
6269	1615
6268	1616
33	1617
6390	1618
3305	1619
221	1620
6426	1621
6422	1622
5518	1623
3247	1624
6454	1625
13	1626
1510	1627
3020	1628
5058	1629
7492	1630
535	1631
2192	1632
956	1633
795	1634
642	1635
524	1636
1005	1637
375	1638
857	1639
3664	1640
5059	1641
16	1642
16	1643
2514	1644
2556	1645
433	1646
433	1647
433	1648
512	1649
59	1650
1574	1651
180	1652
112	1653
557	1654
1140	1655
58	1656
193	1657
2332	1658
4	1659
1918	1660
1919	1661
1574	1662
1029	1663
6705	1664
59	1665
2501	1666
1475	1667
40	1668
423	1669
472	1670
185	1671
898	1672
22	1673
75	1674
316	1675
886	1676
174	1677
3123	1678
3	1679
1680	1680
323	1681
919	1682
167	1683
749	1684
250	1685
1593	1686
2068	1687
1325	1688
4124	1689
6484	1690
1403	1691
24	1692
747	1693
747	1694
3827	1695
7967	1696
580	1697
6282	1698
247	1699
6284	1700
5060	1701
1595	1702
12	1703
17	1704
2542	1705
598	1706
359	1707
43	1708
6270	1709
200	1710
904	1711
6264	1712
6265	1713
3231	1714
2474	1715
6266	1716
2956	1717
4755	1718
3232	1719
6267	1720
6587	1721
4883	1722
6255	1723
6256	1724
6257	1725
2038	1726
6258	1727
1112	1728
6259	1729
903	1730
6635	1731
1393	1732
6261	1733
4374	1734
6260	1735
23	1736
225	1737
147	1738
12	1739
2207	1740
2231	1741
1570	1742
886	1743
2345	1744
731	1745
23	1746
2475	1747
4754	1748
902	1749
137	1750
1691	1751
6254	1752
3230	1753
47	1754
120	1755
392	1756
589	1757
436	1758
39	1759
4332	1760
6271	1761
4831	1762
416	1763
485	1764
422	1765
2030	1766
6523	1767
2493	1768
253	1769
1692	1770
6524	1771
193	1772
193	1773
4333	1774
718	1775
4375	1776
3233	1777
4334	1778
4674	1779
4833	1780
1693	1781
6273	1782
729	1783
922	1784
253	1785
193	1786
4851	1787
1582	1788
2212	1789
2476	1790
4786	1791
6274	1792
4499	1793
1145	1794
103	1795
1145	1796
213	1797
485	1798
4555	1799
1395	1800
4732	1801
320	1802
56	1803
271	1804
6275	1805
1715	1806
6276	1807
1146	1808
350	1809
1012	1810
4376	1811
290	1812
6278	1813
250	1814
6277	1815
1194	1816
4815	1817
6279	1818
3234	1819
3235	1820
4434	1821
1147	1822
9	1823
2531	1824
927	1825
35	1826
4	1827
7599	1828
634	1829
106	1830
8	1831
447	1832
646	1833
4598	1834
3259	1835
51	1836
2313	1837
6298	1838
965	1839
115	1840
3643	1841
86	1842
80	1843
2537	1844
2537	1845
26	1846
649	1847
1394	1848
1394	1849
47	1850
180	1851
2530	1852
723	1853
5061	1854
2750	1855
3788	1856
823	1857
784	1858
3579	1859
1476	1860
30	1861
735	1862
1767	1863
1233	1864
289	1865
2901	1866
1	1867
1415	1868
1512	1869
2	1870
4168	1871
4234	1872
2069	1873
7860	1874
52	1875
3021	1876
2118	1877
4253	1878
1422	1879
3662	1880
2557	1881
5062	1882
7275	1883
5063	1884
5064	1885
5065	1886
3022	1887
2371	1888
6561	1889
5066	1890
5067	1891
5068	1892
4445	1893
7287	1894
4446	1895
2372	1896
2964	1897
5069	1898
5070	1899
164	1900
4793	1901
1304	1902
7657	1903
5071	1904
5084	1905
10	1906
4169	1907
4235	1908
5072	1909
2770	1910
3966	1911
642	1912
2770	1913
13	1914
152	1915
152	1916
1478	1917
2236	1918
1596	1919
795	1920
27	1921
311	1922
491	1923
913	1924
413	1925
1293	1926
208	1927
204	1928
2340	1929
1721	1930
62	1931
1186	1932
1515	1933
2576	1934
7783	1935
5074	1936
914	1937
5080	1938
1740	1939
1041	1940
1558	1941
1558	1942
8078	1943
2579	1944
4115	1945
59	1946
147	1947
110	1948
59	1949
59	1950
1	1951
4408	1952
4208	1953
5079	1954
1963	1955
59	1956
5076	1957
4365	1958
3023	1959
2482	1960
5081	1961
5082	1962
5083	1963
1244	1964
1441	1965
11	1966
3320	1967
59	1968
131	1969
2402	1970
5	1971
843	1972
113	1973
466	1974
226	1975
53	1976
136	1977
434	1978
434	1979
47	1980
16	1981
2358	1982
6262	1983
4227	1984
87	1985
2321	1986
6617	1987
4409	1988
5085	1989
1597	1990
2066	1991
912	1992
2066	1993
6599	1994
6735	1995
113	1996
11	1997
8049	1998
3683	1999
1179	2000
7307	2001
155	2002
155	2003
6460	2004
6549	2005
935	2006
766	2007
3542	2008
2085	2009
2204	2010
2329	2011
2565	2012
144	2013
389	2014
12	2015
6285	2016
790	2017
1148	2018
790	2019
790	2020
188	2021
320	2022
1705	2023
1714	2024
6522	2025
720	2026
694	2027
217	2028
1421	2029
1402	2030
1422	2031
552	2032
517	2033
1660	2034
1104	2035
2409	2036
1406	2037
915	2038
346	2039
394	2040
583	2041
6263	2042
929	2043
6305	2044
2558	2045
3236	2046
2364	2047
2608	2048
3295	2049
1970	2050
1971	2051
2214	2052
1350	2053
3122	2054
3126	2055
2444	2056
5087	2057
3024	2058
273	2059
408	2060
724	2061
978	2062
978	2063
1295	2064
734	2065
1791	2066
1791	2067
3222	2068
5646	2069
217	2070
2986	2071
2986	2072
221	2073
171	2074
167	2075
901	2076
71	2077
6392	2078
3309	2079
343	2080
1694	2081
4669	2082
6286	2083
1149	2084
293	2085
2122	2086
6287	2087
6288	2088
6289	2089
6292	2090
6290	2091
4772	2092
6291	2093
1040	2094
3987	2095
346	2096
1314	2097
2477	2098
2306	2099
1505	2100
139	2101
136	2102
622	2103
622	2104
622	2105
2189	2106
329	2107
6294	2108
6525	2109
2031	2110
6792	2111
728	2112
6295	2113
420	2114
6720	2115
1122	2116
943	2117
268	2118
6296	2119
6586	2120
2336	2121
120	2122
2539	2123
2539	2124
43	2125
1235	2126
2118	2127
1155	2128
1973	2129
456	2130
2370	2131
6297	2132
7784	2133
1305	2134
1743	2135
1743	2136
1743	2137
5089	2138
4564	2139
5090	2140
736	2141
184	2142
1046	2143
692	2144
711	2145
2073	2146
891	2147
5091	2148
4447	2149
1711	2150
2373	2151
370	2152
4581	2153
1339	2154
252	2155
3188	2156
3962	2157
102	2158
805	2159
422	2160
212	2161
5	2162
111	2163
1335	2164
82	2165
879	2166
20	2167
524	2168
130	2169
1231	2170
23	2171
3741	2172
202	2173
542	2174
10	2175
72	2176
1498	2177
1499	2178
3922	2179
20	2180
117	2181
7618	2182
3404	2183
454	2184
1751	2185
468	2186
1827	2187
8002	2188
294	2189
10	2190
101	2191
3870	2192
2918	2193
441	2194
1829	2195
566	2196
208	2197
920	2198
85	2199
41	2200
2814	2201
613	2202
437	2203
1227	2204
635	2205
49	2206
4827	2207
5092	2208
3696	2209
6724	2210
5093	2211
3026	2212
8047	2213
1709	2214
2324	2215
1559	2216
191	2217
4103	2218
269	2219
49	2220
49	2221
262	2222
6	2223
98	2224
7968	2225
98	2226
4089	2227
1525	2228
262	2229
1900	2230
60	2231
43	2232
1755	2233
193	2234
744	2235
513	2236
3027	2237
5094	2238
1042	2239
31	2240
31	2241
31	2242
1719	2243
1223	2244
1224	2245
11	2246
749	2247
95	2248
982	2249
781	2250
41	2251
26	2252
63	2253
15	2254
1658	2255
2560	2256
776	2257
95	2258
76	2259
76	2260
76	2261
2715	2262
209	2263
225	2264
1183	2265
298	2266
2918	2267
640	2268
225	2269
1234	2270
1954	2271
100	2272
424	2273
10	2274
2293	2275
188	2276
11	2277
4	2278
6389	2279
5775	2280
1947	2281
916	2282
951	2283
3210	2284
1028	2285
1206	2286
2955	2287
4627	2288
340	2289
2927	2290
136	2291
5114	2292
1062	2293
3224	2294
6195	2295
1405	2296
736	2297
3821	2298
2154	2299
1798	2300
2680	2301
978	2302
1907	2303
87	2304
1148	2305
1299	2306
288	2307
3	2308
400	2309
924	2310
110	2311
3100	2312
3034	2313
3017	2314
2431	2315
2951	2316
3002	2317
2935	2318
1711	2319
51	2320
3383	2321
3359	2322
3008	2323
468	2324
1959	2325
3049	2326
6414	2327
2971	2328
6621	2329
3252	2330
2929	2331
2505	2332
2947	2333
654	2334
1430	2335
1	2336
668	2337
255	2338
63	2339
34	2340
1749	2341
217	2342
3051	2343
1290	2344
3247	2345
733	2346
582	2347
2933	2348
644	2349
1399	2350
3163	2351
539	2352
3098	2353
3088	2354
826	2355
1686	2356
2968	2357
552	2358
662	2359
1088	2360
3664	2361
2954	2362
1068	2363
3112	2364
837	2365
3141	2366
1151	2367
660	2368
2451	2369
2932	2370
1390	2371
2978	2372
2930	2373
2969	2374
1421	2375
182	2376
3225	2377
1942	2378
3003	2379
1679	2380
3118	2381
1678	2382
2417	2383
2432	2384
3082	2385
5455	2386
3267	2387
3390	2388
590	2389
1987	2390
5604	2391
707	2392
235	2393
831	2394
275	2395
149	2396
506	2397
3103	2398
3204	2399
475	2400
3246	2401
499	2402
3052	2403
2926	2404
2949	2405
245	2406
548	2407
336	2408
1176	2409
3121	2410
3019	2411
2956	2412
514	2413
3087	2414
1149	2415
3021	2416
247	2417
3041	2418
3024	2419
3136	2420
329	2421
2965	2422
387	2423
3214	2424
2023	2425
592	2426
1086	2427
2944	2428
2571	2429
1964	2430
560	2431
3146	2432
3063	2433
709	2434
5351	2435
3070	2436
3223	2437
254	2438
684	2439
545	2440
3078	2441
2973	2442
1973	2443
1623	2444
3249	2445
1979	2446
712	2447
1372	2448
5520	2449
2934	2450
591	2451
461	2452
77	2453
5030	2454
3109	2455
3259	2456
3205	2457
2080	2458
3058	2459
3115	2460
418	2461
1057	2462
2963	2463
680	2464
3101	2465
839	2466
2599	2467
2936	2468
3147	2469
876	2470
3020	2471
3110	2472
3382	2473
2357	2474
3155	2475
3144	2476
1577	2477
2952	2478
5773	2479
3113	2480
3111	2481
2391	2482
3154	2483
2500	2484
894	2485
6078	2486
734	2487
2953	2488
2948	2489
3384	2490
2931	2491
557	2492
1411	2493
5955	2494
2044	2495
2966	2496
255	2497
385	2498
655	2499
2937	2500
2996	2501
856	2502
3209	2503
278	2504
911	2505
3197	2506
2950	2507
711	2508
2438	2509
3207	2510
2924	2511
572	2512
3227	2513
2025	2514
3215	2515
850	2516
494	2517
3251	2518
1363	2519
2928	2520
3245	2521
3134	2522
3374	2523
37	2524
13	2525
1854	2526
1658	2527
786	2528
453	2529
609	2530
2687	2531
1799	2532
153	2533
31	2534
988	2535
1797	2536
2209	2537
2134	2538
1230	2539
1486	2540
1474	2541
1796	2542
2147	2543
2149	2544
2152	2545
1231	2546
70	2547
778	2548
375	2549
9	2550
373	2551
1026	2552
251	2553
94	2554
3132	2555
1686	2556
116	2557
2448	2558
939	2559
3958	2560
3958	2561
5176	2562
6485	2563
605	2564
1043	2565
7	2566
31	2567
3028	2568
5096	2569
1288	2570
3077	2571
10	2572
3810	2573
3363	2574
7518	2575
527	2576
297	2577
1793	2578
2794	2579
1957	2580
38	2581
28	2582
2055	2583
2055	2584
15	2585
75	2586
63	2587
586	2588
3734	2589
1792	2590
1792	2591
2374	2592
142	2593
510	2594
204	2595
283	2596
944	2597
981	2598
283	2599
1852	2600
485	2601
1728	2602
336	2603
248	2604
250	2605
584	2606
505	2607
725	2608
417	2609
48	2610
570	2611
1687	2612
333	2613
713	2614
664	2615
880	2616
653	2617
690	2618
330	2619
466	2620
456	2621
491	2622
836	2623
207	2624
1397	2625
684	2626
342	2627
896	2628
479	2629
914	2630
1109	2631
1111	2632
659	2633
189	2634
549	2635
653	2636
272	2637
316	2638
547	2639
910	2640
555	2641
1043	2642
111	2643
315	2644
396	2645
382	2646
1299	2647
1302	2648
1297	2649
476	2650
217	2651
890	2652
572	2653
945	2654
869	2655
459	2656
2093	2657
48	2658
2002	2659
1549	2660
35	2661
3354	2662
217	2663
2171	2664
27	2665
2	2666
3579	2667
2182	2668
2751	2669
118	2670
1431	2671
666	2672
2610	2673
1757	2674
5141	2675
113	2676
113	2677
3865	2678
197	2679
5100	2680
455	2681
21	2682
